,Year,Month,Day of month,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,flight num,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,Haul
1706,1988,3,20,7,641.0,640,718.0,723,PI,351,,37.0,43,,-5.0,1.0,LYH,CLT,175,1,A,Y,,,,,Short
1707,1988,3,21,1,639.0,640,721.0,723,PI,351,,42.0,43,,-2.0,-1.0,LYH,CLT,175,1,A,N,,,,,Short
1708,1988,3,22,2,640.0,640,720.0,723,PI,351,,40.0,43,,-3.0,0.0,LYH,CLT,175,1,A,Y,,,,,Short
1709,1988,3,23,3,639.0,640,734.0,723,PI,351,,55.0,43,,11.0,-1.0,LYH,CLT,175,0,N,N,,,,,Short
1711,1988,3,25,5,640.0,640,730.0,723,PI,351,,50.0,43,,7.0,0.0,LYH,CLT,175,0,N,N,,,,,Short
1712,1988,3,26,6,646.0,640,737.0,723,PI,351,,51.0,43,,14.0,6.0,LYH,CLT,175,0,N,N,,,,,Short
1713,1988,3,27,7,640.0,640,719.0,723,PI,351,,39.0,43,,-4.0,0.0,LYH,CLT,175,0,N,N,,,,,Short
1714,1988,3,28,1,638.0,640,716.0,723,PI,351,,38.0,43,,-7.0,-2.0,LYH,CLT,175,0,N,N,,,,,Short
1715,1988,3,29,2,641.0,640,726.0,723,PI,351,,45.0,43,,3.0,1.0,LYH,CLT,175,0,N,N,,,,,Short
1716,1988,3,30,3,640.0,640,730.0,723,PI,351,,50.0,43,,7.0,0.0,LYH,CLT,175,0,N,N,,,,,Short
1717,1988,3,31,4,641.0,640,729.0,723,PI,351,,48.0,43,,6.0,1.0,LYH,CLT,175,0,N,N,,,,,Short
1718,1988,3,1,2,2114.0,2115,2352.0,2357,PI,352,,98.0,102,,-5.0,-1.0,ORD,CLT,599,0,N,N,,,,,Short
1719,1988,3,2,3,2118.0,2115,2352.0,2357,PI,352,,94.0,102,,-5.0,3.0,ORD,CLT,599,0,N,N,,,,,Short
1720,1988,3,3,4,2114.0,2115,2347.0,2357,PI,352,,93.0,102,,-10.0,-1.0,ORD,CLT,599,0,N,Y,,,,,Short
1721,1988,3,4,5,2114.0,2115,2348.0,2357,PI,352,,94.0,102,,-9.0,-1.0,ORD,CLT,599,1,B,N,,,,,Short
1722,1988,3,6,7,2114.0,2115,2345.0,2357,PI,352,,91.0,102,,-12.0,-1.0,ORD,CLT,599,1,C,Y,,,,,Short
1723,1988,3,7,1,2110.0,2115,2346.0,2357,PI,352,,96.0,102,,-11.0,-5.0,ORD,CLT,599,1,C,N,,,,,Short
1724,1988,3,8,2,2115.0,2115,2353.0,2357,PI,352,,98.0,102,,-4.0,0.0,ORD,CLT,599,1,A,Y,,,,,Short
1726,1988,3,10,4,2120.0,2115,20.0,2357,PI,352,,120.0,102,,23.0,5.0,ORD,CLT,599,0,N,Y,,,,,Short
1727,1988,3,11,5,2113.0,2115,2350.0,2357,PI,352,,97.0,102,,-7.0,-2.0,ORD,CLT,599,0,N,N,,,,,Short
1728,1988,3,13,7,2115.0,2115,2346.0,2357,PI,352,,91.0,102,,-11.0,0.0,ORD,CLT,599,0,N,Y,,,,,Short
1729,1988,3,14,1,2156.0,2115,29.0,2357,PI,352,,93.0,102,,32.0,41.0,ORD,CLT,599,0,N,N,,,,,Short
1730,1988,3,15,2,2114.0,2115,2355.0,2357,PI,352,,101.0,102,,-2.0,-1.0,ORD,CLT,599,0,N,N,,,,,Short
1731,1988,3,16,3,2114.0,2115,2343.0,2357,PI,352,,89.0,102,,-14.0,-1.0,ORD,CLT,599,0,N,N,,,,,Short
1732,1988,3,17,4,2123.0,2115,1.0,2357,PI,352,,98.0,102,,4.0,8.0,ORD,CLT,599,1,A,N,,,,,Short
1733,1988,3,18,5,2115.0,2115,2355.0,2357,PI,352,,100.0,102,,-2.0,0.0,ORD,CLT,599,1,A,N,,,,,Short
1734,1988,3,20,7,2125.0,2115,2352.0,2357,PI,352,,87.0,102,,-5.0,10.0,ORD,CLT,599,1,A,N,,,,,Short
1735,1988,3,21,1,2113.0,2115,2338.0,2357,PI,352,,85.0,102,,-19.0,-2.0,ORD,CLT,599,1,B,N,,,,,Short
1736,1988,3,22,2,2118.0,2115,2351.0,2357,PI,352,,93.0,102,,-6.0,3.0,ORD,CLT,599,1,C,Y,,,,,Short
1737,1988,3,23,3,2114.0,2115,2357.0,2357,PI,352,,103.0,102,,0.0,-1.0,ORD,CLT,599,1,C,Y,,,,,Short
1738,1988,3,24,4,2215.0,2115,105.0,2357,PI,352,,110.0,102,,68.0,60.0,ORD,CLT,599,0,N,Y,,,,,Short
1739,1988,3,25,5,2113.0,2115,2354.0,2357,PI,352,,101.0,102,,-3.0,-2.0,ORD,CLT,599,1,A,Y,,,,,Short
1740,1988,3,27,7,2112.0,2115,2341.0,2357,PI,352,,89.0,102,,-16.0,-3.0,ORD,CLT,599,0,N,N,,,,,Short
1741,1988,3,28,1,2140.0,2115,22.0,2357,PI,352,,102.0,102,,25.0,25.0,ORD,CLT,599,0,N,N,,,,,Short
1742,1988,3,29,2,2110.0,2115,2345.0,2357,PI,352,,95.0,102,,-12.0,-5.0,ORD,CLT,599,0,N,N,,,,,Short
1743,1988,3,30,3,2111.0,2115,2340.0,2357,PI,352,,89.0,102,,-17.0,-4.0,ORD,CLT,599,0,N,N,,,,,Short
1744,1988,3,31,4,2113.0,2115,2351.0,2357,PI,352,,98.0,102,,-6.0,-2.0,ORD,CLT,599,0,N,N,,,,,Short
1745,1988,3,1,2,806.0,802,958.0,952,PI,353,,112.0,110,,6.0,4.0,CLT,FLL,631,0,N,N,,,,,Short
1746,1988,3,2,3,804.0,802,951.0,952,PI,353,,107.0,110,,-1.0,2.0,CLT,FLL,631,0,N,N,,,,,Short
1747,1988,3,3,4,806.0,802,958.0,952,PI,353,,112.0,110,,6.0,4.0,CLT,FLL,631,0,N,N,,,,,Short
1748,1988,3,5,6,811.0,802,1003.0,952,PI,353,,112.0,110,,11.0,9.0,CLT,FLL,631,0,N,N,,,,,Short
1749,1988,3,6,7,814.0,802,1009.0,952,PI,353,,115.0,110,,17.0,12.0,CLT,FLL,631,0,N,N,,,,,Short
1750,1988,3,7,1,816.0,802,1010.0,952,PI,353,,114.0,110,,18.0,14.0,CLT,FLL,631,0,N,N,,,,,Short
1751,1988,3,8,2,758.0,802,957.0,952,PI,353,,119.0,110,,5.0,-4.0,CLT,FLL,631,0,N,N,,,,,Short
1752,1988,3,9,3,804.0,802,1004.0,952,PI,353,,120.0,110,,12.0,2.0,CLT,FLL,631,0,N,N,,,,,Short
1753,1988,3,10,4,818.0,802,1027.0,952,PI,353,,129.0,110,,35.0,16.0,CLT,FLL,631,0,N,N,,,,,Short
1754,1988,3,11,5,813.0,802,1004.0,952,PI,353,,111.0,110,,12.0,11.0,CLT,FLL,631,0,N,N,,,,,Short
1755,1988,3,12,6,804.0,802,947.0,952,PI,353,,103.0,110,,-5.0,2.0,CLT,FLL,631,0,N,N,,,,,Short
1756,1988,3,13,7,805.0,802,955.0,952,PI,353,,110.0,110,,3.0,3.0,CLT,FLL,631,0,N,N,,,,,Short
1757,1988,3,14,1,802.0,802,952.0,952,PI,353,,110.0,110,,0.0,0.0,CLT,FLL,631,0,N,N,,,,,Short
1758,1988,3,15,2,814.0,802,1012.0,952,PI,353,,118.0,110,,20.0,12.0,CLT,FLL,631,0,N,N,,,,,Short
1759,1988,3,16,3,806.0,802,951.0,952,PI,353,,105.0,110,,-1.0,4.0,CLT,FLL,631,1,A,N,,,,,Short
1760,1988,3,17,4,806.0,802,950.0,952,PI,353,,104.0,110,,-2.0,4.0,CLT,FLL,631,1,A,N,,,,,Short
1761,1988,3,18,5,806.0,802,958.0,952,PI,353,,112.0,110,,6.0,4.0,CLT,FLL,631,1,B,N,,,,,Short
1762,1988,3,19,6,816.0,802,1018.0,952,PI,353,,122.0,110,,26.0,14.0,CLT,FLL,631,1,B,N,,,,,Short
1763,1988,3,20,7,802.0,802,948.0,952,PI,353,,106.0,110,,-4.0,0.0,CLT,FLL,631,1,B,Y,,,,,Short
1764,1988,3,21,1,800.0,802,933.0,952,PI,353,,93.0,110,,-19.0,-2.0,CLT,FLL,631,0,N,N,,,,,Short
1765,1988,3,22,2,802.0,802,956.0,952,PI,353,,114.0,110,,4.0,0.0,CLT,FLL,631,0,N,Y,,,,,Short
1766,1988,3,23,3,800.0,802,952.0,952,PI,353,,112.0,110,,0.0,-2.0,CLT,FLL,631,0,N,Y,,,,,Short
1768,1988,3,25,5,817.0,802,1004.0,952,PI,353,,107.0,110,,12.0,15.0,CLT,FLL,631,0,N,Y,,,,,Short
1769,1988,3,27,7,805.0,802,949.0,952,PI,353,,104.0,110,,-3.0,3.0,CLT,FLL,631,0,N,Y,,,,,Short
1770,1988,3,28,1,802.0,802,949.0,952,PI,353,,107.0,110,,-3.0,0.0,CLT,FLL,631,0,N,N,,,,,Short
1771,1988,3,29,2,802.0,802,951.0,952,PI,353,,109.0,110,,-1.0,0.0,CLT,FLL,631,0,N,N,,,,,Short
1772,1988,3,1,2,644.0,645,725.0,725,PI,353,,41.0,40,,0.0,-1.0,MYR,CLT,156,0,N,N,,,,,Short
1773,1988,3,2,3,645.0,645,726.0,725,PI,353,,41.0,40,,1.0,0.0,MYR,CLT,156,1,A,N,,,,,Short
1774,1988,3,3,4,643.0,645,720.0,725,PI,353,,37.0,40,,-5.0,-2.0,MYR,CLT,156,0,N,N,,,,,Short
1775,1988,3,4,5,645.0,645,724.0,725,PI,353,,39.0,40,,-1.0,0.0,MYR,CLT,156,0,N,N,,,,,Short
1776,1988,3,5,6,645.0,645,728.0,725,PI,353,,43.0,40,,3.0,0.0,MYR,CLT,156,0,N,N,,,,,Short
1777,1988,3,6,7,643.0,645,718.0,725,PI,353,,35.0,40,,-7.0,-2.0,MYR,CLT,156,1,B,N,,,,,Short
1779,1988,3,8,2,653.0,645,730.0,725,PI,353,,37.0,40,,5.0,8.0,MYR,CLT,156,1,B,N,,,,,Short
1780,1988,3,9,3,648.0,645,735.0,725,PI,353,,47.0,40,,10.0,3.0,MYR,CLT,156,1,B,N,,,,,Short
1781,1988,3,10,4,645.0,645,725.0,725,PI,353,,40.0,40,,0.0,0.0,MYR,CLT,156,1,B,N,,,,,Short
1782,1988,3,11,5,644.0,645,723.0,725,PI,353,,39.0,40,,-2.0,-1.0,MYR,CLT,156,0,N,N,,,,,Short
1783,1988,3,12,6,645.0,645,727.0,725,PI,353,,42.0,40,,2.0,0.0,MYR,CLT,156,0,N,Y,,,,,Short
1784,1988,3,13,7,645.0,645,728.0,725,PI,353,,43.0,40,,3.0,0.0,MYR,CLT,156,0,N,N,,,,,Short
1785,1988,3,14,1,644.0,645,725.0,725,PI,353,,41.0,40,,0.0,-1.0,MYR,CLT,156,0,N,N,,,,,Short
1786,1988,3,15,2,645.0,645,729.0,725,PI,353,,44.0,40,,4.0,0.0,MYR,CLT,156,0,N,N,,,,,Short
1787,1988,3,16,3,644.0,645,725.0,725,PI,353,,41.0,40,,0.0,-1.0,MYR,CLT,156,1,A,N,,,,,Short
1788,1988,3,17,4,645.0,645,728.0,725,PI,353,,43.0,40,,3.0,0.0,MYR,CLT,156,1,A,N,,,,,Short
1789,1988,3,18,5,645.0,645,720.0,725,PI,353,,35.0,40,,-5.0,0.0,MYR,CLT,156,1,A,N,,,,,Short
1790,1988,3,19,6,644.0,645,732.0,725,PI,353,,48.0,40,,7.0,-1.0,MYR,CLT,156,0,N,Y,,,,,Short
1791,1988,3,20,7,648.0,645,734.0,725,PI,353,,46.0,40,,9.0,3.0,MYR,CLT,156,0,N,N,,,,,Short
1792,1988,3,21,1,643.0,645,731.0,725,PI,353,,48.0,40,,6.0,-2.0,MYR,CLT,156,0,N,N,,,,,Short
1793,1988,3,22,2,645.0,645,725.0,725,PI,353,,40.0,40,,0.0,0.0,MYR,CLT,156,0,N,N,,,,,Short
1794,1988,3,23,3,645.0,645,724.0,725,PI,353,,39.0,40,,-1.0,0.0,MYR,CLT,156,0,N,N,,,,,Short
1796,1988,3,25,5,652.0,645,749.0,725,PI,353,,57.0,40,,24.0,7.0,MYR,CLT,156,0,N,N,,,,,Short
1797,1988,3,26,6,644.0,645,733.0,725,PI,353,,49.0,40,,8.0,-1.0,MYR,CLT,156,0,A,N,,,,,Short
1798,1988,3,27,7,655.0,645,735.0,725,PI,353,,40.0,40,,10.0,10.0,MYR,CLT,156,1,A,N,,,,,Short
1799,1988,3,28,1,645.0,645,725.0,725,PI,353,,40.0,40,,0.0,0.0,MYR,CLT,156,1,B,N,,,,,Short
1800,1988,3,29,2,636.0,645,721.0,725,PI,353,,45.0,40,,-4.0,-9.0,MYR,CLT,156,1,A,Y,,,,,Short
1801,1988,3,30,3,645.0,645,731.0,725,PI,353,,46.0,40,,6.0,0.0,MYR,CLT,156,1,A,Y,,,,,Short
1802,1988,3,31,4,702.0,645,739.0,725,PI,353,,37.0,40,,14.0,17.0,MYR,CLT,156,1,C,N,,,,,Short
1803,1988,3,1,2,1907.0,1905,2124.0,2104,PI,354,,77.0,59,,20.0,2.0,BNA,CLT,329,1,N,Y,,,,,Short
1804,1988,3,2,3,1905.0,1905,2118.0,2104,PI,354,,73.0,59,,14.0,0.0,BNA,CLT,329,0,N,N,,,,,Short
1805,1988,3,3,4,1915.0,1905,2129.0,2104,PI,354,,74.0,59,,25.0,10.0,BNA,CLT,329,0,A,Y,,,,,Short
1806,1988,3,4,5,1906.0,1905,2126.0,2104,PI,354,,80.0,59,,22.0,1.0,BNA,CLT,329,1,A,N,,,,,Short
1807,1988,3,5,6,1905.0,1905,2118.0,2104,PI,354,,73.0,59,,14.0,0.0,BNA,CLT,329,1,A,Y,,,,,Short
1808,1988,3,6,7,1906.0,1905,2120.0,2104,PI,354,,74.0,59,,16.0,1.0,BNA,CLT,329,1,N,N,,,,,Short
1809,1988,3,7,1,1911.0,1905,2118.0,2104,PI,354,,67.0,59,,14.0,6.0,BNA,CLT,329,0,N,N,,,,,Short
1810,1988,3,8,2,1905.0,1905,2120.0,2104,PI,354,,75.0,59,,16.0,0.0,BNA,CLT,329,0,N,N,,,,,Short
1811,1988,3,9,3,1914.0,1905,2127.0,2104,PI,354,,73.0,59,,23.0,9.0,BNA,CLT,329,0,N,N,,,,,Short
1812,1988,3,10,4,1907.0,1905,2126.0,2104,PI,354,,79.0,59,,22.0,2.0,BNA,CLT,329,0,N,N,,,,,Short
1813,1988,3,11,5,1905.0,1905,2113.0,2104,PI,354,,68.0,59,,9.0,0.0,BNA,CLT,329,0,N,N,,,,,Short
1814,1988,3,12,6,1907.0,1905,2121.0,2104,PI,354,,74.0,59,,17.0,2.0,BNA,CLT,329,0,N,N,,,,,Short
1815,1988,3,13,7,1905.0,1905,2118.0,2104,PI,354,,73.0,59,,14.0,0.0,BNA,CLT,329,0,N,N,,,,,Short
1816,1988,3,14,1,1906.0,1905,2114.0,2104,PI,354,,68.0,59,,10.0,1.0,BNA,CLT,329,0,N,N,,,,,Short
1817,1988,3,15,2,1905.0,1905,2120.0,2104,PI,354,,75.0,59,,16.0,0.0,BNA,CLT,329,0,N,N,,,,,Short
1818,1988,3,16,3,1905.0,1905,2124.0,2104,PI,354,,79.0,59,,20.0,0.0,BNA,CLT,329,0,N,N,,,,,Short
1819,1988,3,17,4,1906.0,1905,2124.0,2104,PI,354,,78.0,59,,20.0,1.0,BNA,CLT,329,0,N,Y,,,,,Short
1820,1988,3,18,5,1913.0,1905,2135.0,2104,PI,354,,82.0,59,,31.0,8.0,BNA,CLT,329,0,B,N,,,,,Short
1821,1988,3,19,6,1906.0,1905,2120.0,2104,PI,354,,74.0,59,,16.0,1.0,BNA,CLT,329,1,C,Y,,,,,Short
1822,1988,3,20,7,1908.0,1905,2115.0,2104,PI,354,,67.0,59,,11.0,3.0,BNA,CLT,329,1,C,N,,,,,Short
1823,1988,3,21,1,1906.0,1905,2124.0,2104,PI,354,,78.0,59,,20.0,1.0,BNA,CLT,329,1,A,Y,,,,,Short
1824,1988,3,22,2,1905.0,1905,2119.0,2104,PI,354,,74.0,59,,15.0,0.0,BNA,CLT,329,1,B,N,,,,,Short
1825,1988,3,23,3,1907.0,1905,2119.0,2104,PI,354,,72.0,59,,15.0,2.0,BNA,CLT,329,1,N,Y,,,,,Short
1826,1988,3,24,4,1920.0,1905,2125.0,2104,PI,354,,65.0,59,,21.0,15.0,BNA,CLT,329,0,N,N,,,,,Short
1827,1988,3,25,5,1904.0,1905,2120.0,2104,PI,354,,76.0,59,,16.0,-1.0,BNA,CLT,329,0,N,Y,,,,,Short
1828,1988,3,26,6,1905.0,1905,2128.0,2104,PI,354,,83.0,59,,24.0,0.0,BNA,CLT,329,0,N,N,,,,,Short
1829,1988,3,27,7,1905.0,1905,2125.0,2104,PI,354,,80.0,59,,21.0,0.0,BNA,CLT,329,0,N,N,,,,,Short
1830,1988,3,28,1,1905.0,1905,2129.0,2104,PI,354,,84.0,59,,25.0,0.0,BNA,CLT,329,0,N,N,,,,,Short
1831,1988,3,29,2,1905.0,1905,2117.0,2104,PI,354,,72.0,59,,13.0,0.0,BNA,CLT,329,0,A,N,,,,,Short
1832,1988,3,30,3,1906.0,1905,2119.0,2104,PI,354,,73.0,59,,15.0,1.0,BNA,CLT,329,1,A,N,,,,,Short
1833,1988,3,31,4,1907.0,1905,2119.0,2104,PI,354,,72.0,59,,15.0,2.0,BNA,CLT,329,1,A,N,,,,,Short
1834,1988,3,1,2,2155.0,2159,2246.0,2249,PI,354,,51.0,50,,-3.0,-4.0,CLT,OAJ,191,1,B,N,,,,,Short
1835,1988,3,2,3,2159.0,2159,2252.0,2249,PI,354,,53.0,50,,3.0,0.0,CLT,OAJ,191,1,C,Y,,,,,Short
1836,1988,3,3,4,2200.0,2159,2229.0,2249,PI,354,,29.0,50,,-20.0,1.0,CLT,OAJ,191,1,C,Y,,,,,Short
1837,1988,3,4,5,2207.0,2159,2254.0,2249,PI,354,,47.0,50,,5.0,8.0,CLT,OAJ,191,1,N,Y,,,,,Short
1838,1988,3,5,6,2154.0,2159,2242.0,2249,PI,354,,48.0,50,,-7.0,-5.0,CLT,OAJ,191,0,A,Y,,,,,Short
1839,1988,3,7,1,2205.0,2159,2306.0,2249,PI,354,,61.0,50,,17.0,6.0,CLT,OAJ,191,1,N,N,,,,,Short
1840,1988,3,8,2,2155.0,2159,2241.0,2249,PI,354,,46.0,50,,-8.0,-4.0,CLT,OAJ,191,0,N,N,,,,,Short
1841,1988,3,10,4,2157.0,2159,2246.0,2249,PI,354,,49.0,50,,-3.0,-2.0,CLT,OAJ,191,0,N,N,,,,,Short
1842,1988,3,11,5,2159.0,2159,2247.0,2249,PI,354,,48.0,50,,-2.0,0.0,CLT,OAJ,191,0,N,N,,,,,Short
1843,1988,3,12,6,2159.0,2159,2257.0,2249,PI,354,,58.0,50,,8.0,0.0,CLT,OAJ,191,0,N,N,,,,,Short
1844,1988,3,13,7,2207.0,2159,2253.0,2249,PI,354,,46.0,50,,4.0,8.0,CLT,OAJ,191,0,N,N,,,,,Short
1845,1988,3,14,1,2204.0,2159,2251.0,2249,PI,354,,47.0,50,,2.0,5.0,CLT,OAJ,191,0,N,N,,,,,Short
1846,1988,3,15,2,2158.0,2159,2304.0,2249,PI,354,,66.0,50,,15.0,-1.0,CLT,OAJ,191,0,N,N,,,,,Short
1847,1988,3,16,3,2200.0,2159,2246.0,2249,PI,354,,46.0,50,,-3.0,1.0,CLT,OAJ,191,0,N,N,,,,,Short
1848,1988,3,17,4,2158.0,2159,2251.0,2249,PI,354,,53.0,50,,2.0,-1.0,CLT,OAJ,191,0,N,N,,,,,Short
1849,1988,3,18,5,2212.0,2159,2253.0,2249,PI,354,,41.0,50,,4.0,13.0,CLT,OAJ,191,0,N,N,,,,,Short
1850,1988,3,19,6,2201.0,2159,2306.0,2249,PI,354,,65.0,50,,17.0,2.0,CLT,OAJ,191,0,N,N,,,,,Short
1851,1988,3,20,7,2200.0,2159,2300.0,2249,PI,354,,60.0,50,,11.0,1.0,CLT,OAJ,191,0,N,N,,,,,Short
1852,1988,3,21,1,2203.0,2159,2310.0,2249,PI,354,,67.0,50,,21.0,4.0,CLT,OAJ,191,0,N,N,,,,,Short
1853,1988,3,22,2,2154.0,2159,2246.0,2249,PI,354,,52.0,50,,-3.0,-5.0,CLT,OAJ,191,0,N,N,,,,,Short
1854,1988,3,23,3,2154.0,2159,2216.0,2249,PI,354,,22.0,50,,-33.0,-5.0,CLT,OAJ,191,0,N,N,,,,,Short
1855,1988,3,24,4,2203.0,2159,2253.0,2249,PI,354,,50.0,50,,4.0,4.0,CLT,OAJ,191,0,N,N,,,,,Short
1856,1988,3,25,5,2210.0,2159,2302.0,2249,PI,354,,52.0,50,,13.0,11.0,CLT,OAJ,191,0,N,N,,,,,Short
1857,1988,3,26,6,2241.0,2159,2347.0,2249,PI,354,,66.0,50,,58.0,42.0,CLT,OAJ,191,0,N,N,,,,,Short
1858,1988,3,27,7,2202.0,2159,2257.0,2249,PI,354,,55.0,50,,8.0,3.0,CLT,OAJ,191,0,A,N,,,,,Short
1859,1988,3,28,1,2208.0,2159,2258.0,2249,PI,354,,50.0,50,,9.0,9.0,CLT,OAJ,191,1,A,N,,,,,Short
1860,1988,3,29,2,2207.0,2159,2257.0,2249,PI,354,,50.0,50,,8.0,8.0,CLT,OAJ,191,1,B,N,,,,,Short
1861,1988,3,30,3,2224.0,2159,2316.0,2249,PI,354,,52.0,50,,27.0,25.0,CLT,OAJ,191,1,B,N,,,,,Short
1862,1988,3,31,4,2202.0,2159,2254.0,2249,PI,354,,52.0,50,,5.0,3.0,CLT,OAJ,191,1,B,Y,,,,,Short
1863,1988,3,1,2,1336.0,1338,1518.0,1528,PI,355,,162.0,170,,-10.0,-2.0,BWI,MSY,998,1,N,N,,,,,Short
1864,1988,3,2,3,1338.0,1338,1529.0,1528,PI,355,,171.0,170,,1.0,0.0,BWI,MSY,998,0,N,Y,,,,,Short
1865,1988,3,3,4,1336.0,1338,1544.0,1528,PI,355,,188.0,170,,16.0,-2.0,BWI,MSY,998,0,N,Y,,,,,Medium
1866,1988,3,4,5,1339.0,1338,1558.0,1528,PI,355,,199.0,170,,30.0,1.0,BWI,MSY,998,0,N,N,,,,,Medium
1867,1988,3,5,6,1348.0,1338,1554.0,1528,PI,355,,186.0,170,,26.0,10.0,BWI,MSY,998,0,N,Y,,,,,Medium
1868,1988,3,6,7,1337.0,1338,1541.0,1528,PI,355,,184.0,170,,13.0,-1.0,BWI,MSY,998,0,N,Y,,,,,Medium
1869,1988,3,7,1,1338.0,1338,1525.0,1528,PI,355,,167.0,170,,-3.0,0.0,BWI,MSY,998,0,N,N,,,,,Short
1870,1988,3,8,2,1336.0,1338,1539.0,1528,PI,355,,183.0,170,,11.0,-2.0,BWI,MSY,998,0,N,N,,,,,Medium
1871,1988,3,9,3,1337.0,1338,1608.0,1528,PI,355,,211.0,170,,40.0,-1.0,BWI,MSY,998,0,N,N,,,,,Medium
1872,1988,3,10,4,1337.0,1338,1508.0,1528,PI,355,,151.0,170,,-20.0,-1.0,BWI,MSY,998,0,A,N,,,,,Short
1873,1988,3,11,5,1339.0,1338,1529.0,1528,PI,355,,170.0,170,,1.0,1.0,BWI,MSY,998,1,N,N,,,,,Short
1874,1988,3,12,6,1339.0,1338,1539.0,1528,PI,355,,180.0,170,,11.0,1.0,BWI,MSY,998,0,N,N,,,,,Long
1875,1988,3,13,7,1334.0,1338,1532.0,1528,PI,355,,178.0,170,,4.0,-4.0,BWI,MSY,998,0,N,N,,,,,Short
1876,1988,3,14,1,1338.0,1338,1547.0,1528,PI,355,,189.0,170,,19.0,0.0,BWI,MSY,998,0,B,N,,,,,Medium
1877,1988,3,15,2,1338.0,1338,1541.0,1528,PI,355,,183.0,170,,13.0,0.0,BWI,MSY,998,1,B,N,,,,,Medium
1878,1988,3,16,3,1339.0,1338,1533.0,1528,PI,355,,174.0,170,,5.0,1.0,BWI,MSY,998,1,B,N,,,,,Short
1879,1988,3,17,4,1342.0,1338,1530.0,1528,PI,355,,168.0,170,,2.0,4.0,BWI,MSY,998,1,B,N,,,,,Short
1880,1988,3,18,5,1337.0,1338,1618.0,1528,PI,355,,221.0,170,,50.0,-1.0,BWI,MSY,998,1,B,N,,,,,Medium
1881,1988,3,19,6,1352.0,1338,1547.0,1528,PI,355,,175.0,170,,19.0,14.0,BWI,MSY,998,1,N,N,,,,,Short
1882,1988,3,20,7,1346.0,1338,1523.0,1528,PI,355,,157.0,170,,-5.0,8.0,BWI,MSY,998,0,N,Y,,,,,Short
1883,1988,3,21,1,1338.0,1338,1515.0,1528,PI,355,,157.0,170,,-13.0,0.0,BWI,MSY,998,0,N,N,,,,,Short
1884,1988,3,22,2,1339.0,1338,1519.0,1528,PI,355,,160.0,170,,-9.0,1.0,BWI,MSY,998,0,N,N,,,,,Short
1885,1988,3,23,3,1337.0,1338,1523.0,1528,PI,355,,166.0,170,,-5.0,-1.0,BWI,MSY,998,0,N,N,,,,,Short
1886,1988,3,24,4,1339.0,1338,1515.0,1528,PI,355,,156.0,170,,-13.0,1.0,BWI,MSY,998,0,A,N,,,,,Short
1887,1988,3,25,5,1355.0,1338,1545.0,1528,PI,355,,170.0,170,,17.0,17.0,BWI,MSY,998,1,A,N,,,,,Short
1888,1988,3,26,6,1355.0,1338,1548.0,1528,PI,355,,173.0,170,,20.0,17.0,BWI,MSY,998,1,A,N,,,,,Short
1889,1988,3,27,7,1338.0,1338,1515.0,1528,PI,355,,157.0,170,,-13.0,0.0,BWI,MSY,998,1,N,Y,,,,,Short
1890,1988,3,28,1,1339.0,1338,1512.0,1528,PI,355,,153.0,170,,-16.0,1.0,BWI,MSY,998,0,N,N,,,,,Short
1891,1988,3,29,2,1337.0,1338,1516.0,1528,PI,355,,159.0,170,,-12.0,-1.0,BWI,MSY,998,0,N,N,,,,,Short
1892,1988,3,30,3,1335.0,1338,1524.0,1528,PI,355,,169.0,170,,-4.0,-3.0,BWI,MSY,998,0,N,N,,,,,Short
1893,1988,3,31,4,1357.0,1338,1537.0,1528,PI,355,,160.0,170,,9.0,19.0,BWI,MSY,998,0,N,N,,,,,Short
1894,1988,3,1,2,1156.0,1200,1245.0,1300,PI,355,,49.0,60,,-15.0,-4.0,EWR,BWI,169,0,N,N,,,,,Short
1895,1988,3,2,3,1159.0,1200,1251.0,1300,PI,355,,52.0,60,,-9.0,-1.0,EWR,BWI,169,0,N,N,,,,,Short
1896,1988,3,3,4,1158.0,1200,1248.0,1300,PI,355,,50.0,60,,-12.0,-2.0,EWR,BWI,169,1,A,N,,,,,Short
1897,1988,3,4,5,1200.0,1200,1304.0,1300,PI,355,,64.0,60,,4.0,0.0,EWR,BWI,169,1,A,N,,,,,Short
1898,1988,3,5,6,1158.0,1200,1245.0,1300,PI,355,,47.0,60,,-15.0,-2.0,EWR,BWI,169,1,B,N,,,,,Short
1899,1988,3,6,7,1200.0,1200,1254.0,1300,PI,355,,54.0,60,,-6.0,0.0,EWR,BWI,169,1,A,Y,,,,,Short
1900,1988,3,7,1,1159.0,1200,1245.0,1300,PI,355,,46.0,60,,-15.0,-1.0,EWR,BWI,169,1,A,Y,,,,,Short
1901,1988,3,8,2,1157.0,1200,1243.0,1300,PI,355,,46.0,60,,-17.0,-3.0,EWR,BWI,169,1,C,N,,,,,Short
1902,1988,3,9,3,1203.0,1200,1306.0,1300,PI,355,,63.0,60,,6.0,3.0,EWR,BWI,169,0,N,Y,,,,,Short
